serie,data,valor,frequencia,unidade
ibovespa,2023-01-20,112301.0,diaria,pontos
ibovespa,2023-01-23,111709.0,diaria,pontos
ibovespa,2023-01-24,113028.0,diaria,pontos
ibovespa,2023-01-25,114195.0,diaria,pontos
ibovespa,2023-01-26,114109.0,diaria,pontos
ibovespa,2023-01-27,112502.0,diaria,pontos
ibovespa,2023-01-30,111888.0,diaria,pontos
ibovespa,2023-01-31,113532.0,diaria,pontos
ibovespa,2023-02-01,112303.0,diaria,pontos
ibovespa,2023-02-02,109935.0,diaria,pontos
ibovespa,2023-02-03,108490.0,diaria,pontos
ibovespa,2023-02-06,108456.0,diaria,pontos
ibovespa,2023-02-07,107920.0,diaria,pontos
ibovespa,2023-02-08,109882.0,diaria,pontos
ibovespa,2023-02-09,107783.0,diaria,pontos
ibovespa,2023-02-10,108150.0,diaria,pontos
ibovespa,2023-02-13,108846.0,diaria,pontos
ibovespa,2023-02-14,107659.0,diaria,pontos
ibovespa,2023-02-15,109442.0,diaria,pontos
ibovespa,2023-02-16,109905.0,diaria,pontos
ibovespa,2023-02-17,109303.0,diaria,pontos
ibovespa,2023-02-22,107152.0,diaria,pontos
ibovespa,2023-02-23,107720.0,diaria,pontos
ibovespa,2023-02-24,105873.0,diaria,pontos
ibovespa,2023-02-27,105711.0,diaria,pontos
ibovespa,2023-02-28,104932.0,diaria,pontos
ibovespa,2023-03-01,104385.0,diaria,pontos
ibovespa,2023-03-02,103326.0,diaria,pontos
ibovespa,2023-03-03,103866.0,diaria,pontos
ibovespa,2023-03-06,104700.0,diaria,pontos
ibovespa,2023-03-07,104228.0,diaria,pontos
ibovespa,2023-03-08,106540.0,diaria,pontos
ibovespa,2023-03-09,105071.0,diaria,pontos
ibovespa,2023-03-10,103618.0,diaria,pontos
ibovespa,2023-03-13,103121.0,diaria,pontos
ibovespa,2023-03-14,102932.0,diaria,pontos
ibovespa,2023-03-15,102675.0,diaria,pontos
ibovespa,2023-03-16,103435.0,diaria,pontos
ibovespa,2023-03-17,101982.0,diaria,pontos
ibovespa,2023-03-20,100923.0,diaria,pontos
ibovespa,2023-03-21,100998.0,diaria,pontos
ibovespa,2023-03-22,100221.0,diaria,pontos
ibovespa,2023-03-23,97926.0,diaria,pontos
ibovespa,2023-03-24,98829.0,diaria,pontos
ibovespa,2023-03-27,99670.0,diaria,pontos
ibovespa,2023-03-28,101185.0,diaria,pontos
ibovespa,2023-03-29,101793.0,diaria,pontos
ibovespa,2023-03-30,103713.0,diaria,pontos
ibovespa,2023-03-31,101882.0,diaria,pontos
ibovespa,2023-04-03,101506.0,diaria,pontos
ibovespa,2023-04-04,101869.0,diaria,pontos
ibovespa,2023-04-05,100978.0,diaria,pontos
ibovespa,2023-04-06,100822.0,diaria,pontos
ibovespa,2023-04-10,101847.0,diaria,pontos
ibovespa,2023-04-11,106214.0,diaria,pontos
ibovespa,2023-04-12,106890.0,diaria,pontos
ibovespa,2023-04-13,106458.0,diaria,pontos
ibovespa,2023-04-14,106279.0,diaria,pontos
ibovespa,2023-04-17,106016.0,diaria,pontos
ibovespa,2023-04-18,106163.0,diaria,pontos
ibovespa,2023-04-19,103913.0,diaria,pontos
ibovespa,2023-04-20,104367.0,diaria,pontos
ibovespa,2023-04-24,103947.0,diaria,pontos
ibovespa,2023-04-25,103220.0,diaria,pontos
ibovespa,2023-04-26,102312.0,diaria,pontos
ibovespa,2023-04-27,102923.0,diaria,pontos
ibovespa,2023-04-28,104432.0,diaria,pontos
ibovespa,2023-05-02,101927.0,diaria,pontos
ibovespa,2023-05-03,101797.0,diaria,pontos
ibovespa,2023-05-04,102174.0,diaria,pontos
ibovespa,2023-05-05,105148.0,diaria,pontos
ibovespa,2023-05-08,106042.0,diaria,pontos
ibovespa,2023-05-09,107114.0,diaria,pontos
ibovespa,2023-05-10,107448.0,diaria,pontos
ibovespa,2023-05-11,108256.0,diaria,pontos
ibovespa,2023-05-12,108464.0,diaria,pontos
ibovespa,2023-05-15,109029.0,diaria,pontos
ibovespa,2023-05-16,108194.0,diaria,pontos
ibovespa,2023-05-17,109460.0,diaria,pontos
ibovespa,2023-05-18,110108.0,diaria,pontos
ibovespa,2023-05-19,110745.0,diaria,pontos
ibovespa,2023-05-22,110213.0,diaria,pontos
ibovespa,2023-05-23,109929.0,diaria,pontos
ibovespa,2023-05-24,108800.0,diaria,pontos
ibovespa,2023-05-25,110054.0,diaria,pontos
ibovespa,2023-05-26,110906.0,diaria,pontos
ibovespa,2023-05-29,110333.0,diaria,pontos
ibovespa,2023-05-30,108967.0,diaria,pontos
ibovespa,2023-05-31,108335.0,diaria,pontos
ibovespa,2023-06-01,110565.0,diaria,pontos
ibovespa,2023-06-02,112558.0,diaria,pontos
ibovespa,2023-06-05,112696.0,diaria,pontos
ibovespa,2023-06-06,114610.0,diaria,pontos
ibovespa,2023-06-07,115488.0,diaria,pontos
ibovespa,2023-06-09,117019.0,diaria,pontos
ibovespa,2023-06-12,117336.0,diaria,pontos
ibovespa,2023-06-13,116743.0,diaria,pontos
ibovespa,2023-06-14,119069.0,diaria,pontos
ibovespa,2023-06-15,119221.0,diaria,pontos
ibovespa,2023-06-16,118758.0,diaria,pontos
ibovespa,2023-06-19,119858.0,diaria,pontos
ibovespa,2023-06-20,119622.0,diaria,pontos
ibovespa,2023-06-21,120420.0,diaria,pontos
ibovespa,2023-06-22,118934.0,diaria,pontos
ibovespa,2023-06-23,118977.0,diaria,pontos
ibovespa,2023-06-26,118243.0,diaria,pontos
ibovespa,2023-06-27,117523.0,diaria,pontos
ibovespa,2023-06-28,116681.0,diaria,pontos
ibovespa,2023-06-29,118383.0,diaria,pontos
ibovespa,2023-06-30,118087.0,diaria,pontos
ibovespa,2023-07-03,119673.0,diaria,pontos
ibovespa,2023-07-04,119076.0,diaria,pontos
ibovespa,2023-07-05,119549.0,diaria,pontos
ibovespa,2023-07-06,117426.0,diaria,pontos
ibovespa,2023-07-07,118898.0,diaria,pontos
ibovespa,2023-07-10,117942.0,diaria,pontos
ibovespa,2023-07-11,117220.0,diaria,pontos
ibovespa,2023-07-12,117666.0,diaria,pontos
ibovespa,2023-07-13,119264.0,diaria,pontos
ibovespa,2023-07-14,117711.0,diaria,pontos
ibovespa,2023-07-17,118219.0,diaria,pontos
ibovespa,2023-07-18,117841.0,diaria,pontos
ibovespa,2023-07-19,117552.0,diaria,pontos
ibovespa,2023-07-20,118083.0,diaria,pontos
ibovespa,2023-07-21,120217.0,diaria,pontos
ibovespa,2023-07-24,121342.0,diaria,pontos
ibovespa,2023-07-25,122008.0,diaria,pontos
ibovespa,2023-07-26,122560.0,diaria,pontos
ibovespa,2023-07-27,119990.0,diaria,pontos
ibovespa,2023-07-28,120187.0,diaria,pontos
ibovespa,2023-07-31,121943.0,diaria,pontos
ibovespa,2023-08-01,121248.0,diaria,pontos
ibovespa,2023-08-02,120859.0,diaria,pontos
ibovespa,2023-08-03,120586.0,diaria,pontos
ibovespa,2023-08-04,119508.0,diaria,pontos
ibovespa,2023-08-07,119380.0,diaria,pontos
ibovespa,2023-08-08,119090.0,diaria,pontos
ibovespa,2023-08-09,118409.0,diaria,pontos
ibovespa,2023-08-10,118350.0,diaria,pontos
ibovespa,2023-08-11,118065.0,diaria,pontos
ibovespa,2023-08-14,116810.0,diaria,pontos
ibovespa,2023-08-15,116171.0,diaria,pontos
ibovespa,2023-08-16,115592.0,diaria,pontos
ibovespa,2023-08-17,114982.0,diaria,pontos
ibovespa,2023-08-18,115409.0,diaria,pontos
ibovespa,2023-08-21,114429.0,diaria,pontos
ibovespa,2023-08-22,116156.0,diaria,pontos
ibovespa,2023-08-23,118135.0,diaria,pontos
ibovespa,2023-08-24,117026.0,diaria,pontos
ibovespa,2023-08-25,115837.0,diaria,pontos
ibovespa,2023-08-28,117121.0,diaria,pontos
ibovespa,2023-08-29,118404.0,diaria,pontos
ibovespa,2023-08-30,117535.0,diaria,pontos
ibovespa,2023-08-31,115742.0,diaria,pontos
ibovespa,2023-09-01,117893.0,diaria,pontos
ibovespa,2023-09-04,117777.0,diaria,pontos
ibovespa,2023-09-05,117331.0,diaria,pontos
ibovespa,2023-09-06,115985.0,diaria,pontos
ibovespa,2023-09-08,115313.0,diaria,pontos
ibovespa,2023-09-11,116883.0,diaria,pontos
ibovespa,2023-09-12,117968.0,diaria,pontos
ibovespa,2023-09-13,118176.0,diaria,pontos
ibovespa,2023-09-14,119392.0,diaria,pontos
ibovespa,2023-09-15,118758.0,diaria,pontos
ibovespa,2023-09-18,118288.0,diaria,pontos
ibovespa,2023-09-19,117846.0,diaria,pontos
ibovespa,2023-09-20,118695.0,diaria,pontos
ibovespa,2023-09-21,116145.0,diaria,pontos
ibovespa,2023-09-22,116009.0,diaria,pontos
ibovespa,2023-09-25,115925.0,diaria,pontos
ibovespa,2023-09-26,114193.0,diaria,pontos
ibovespa,2023-09-27,114327.0,diaria,pontos
ibovespa,2023-09-28,115731.0,diaria,pontos
ibovespa,2023-09-29,116565.0,diaria,pontos
ibovespa,2023-10-02,115057.0,diaria,pontos
ibovespa,2023-10-03,113419.0,diaria,pontos
ibovespa,2023-10-04,113607.0,diaria,pontos
ibovespa,2023-10-05,113284.0,diaria,pontos
ibovespa,2023-10-06,114170.0,diaria,pontos
ibovespa,2023-10-09,115156.0,diaria,pontos
ibovespa,2023-10-10,116737.0,diaria,pontos
ibovespa,2023-10-11,117051.0,diaria,pontos
ibovespa,2023-10-13,115754.0,diaria,pontos
ibovespa,2023-10-16,116534.0,diaria,pontos
ibovespa,2023-10-17,115908.0,diaria,pontos
ibovespa,2023-10-18,114060.0,diaria,pontos
ibovespa,2023-10-19,114004.0,diaria,pontos
ibovespa,2023-10-20,113155.0,diaria,pontos
ibovespa,2023-10-23,112785.0,diaria,pontos
ibovespa,2023-10-24,113762.0,diaria,pontos
ibovespa,2023-10-25,112830.0,diaria,pontos
ibovespa,2023-10-26,114777.0,diaria,pontos
ibovespa,2023-10-27,113301.0,diaria,pontos
ibovespa,2023-10-30,112532.0,diaria,pontos
ibovespa,2023-10-31,113144.0,diaria,pontos
ibovespa,2023-11-01,115053.0,diaria,pontos
ibovespa,2023-11-03,118160.0,diaria,pontos
ibovespa,2023-11-06,118487.0,diaria,pontos
ibovespa,2023-11-07,119268.0,diaria,pontos
ibovespa,2023-11-08,119099.0,diaria,pontos
ibovespa,2023-11-09,119012.0,diaria,pontos
ibovespa,2023-11-10,120636.0,diaria,pontos
ibovespa,2023-11-13,120376.0,diaria,pontos
ibovespa,2023-11-14,123328.0,diaria,pontos
ibovespa,2023-11-16,124576.0,diaria,pontos
ibovespa,2023-11-17,125062.0,diaria,pontos
ibovespa,2023-11-20,126095.0,diaria,pontos
ibovespa,2023-11-21,125607.0,diaria,pontos
ibovespa,2023-11-22,126035.0,diaria,pontos
ibovespa,2023-11-23,126576.0,diaria,pontos
ibovespa,2023-11-24,125542.0,diaria,pontos
ibovespa,2023-11-27,125683.0,diaria,pontos
ibovespa,2023-11-28,126538.0,diaria,pontos
ibovespa,2023-11-29,126101.0,diaria,pontos
ibovespa,2023-11-30,127331.0,diaria,pontos
ibovespa,2023-12-01,128103.0,diaria,pontos
ibovespa,2023-12-04,126803.0,diaria,pontos
ibovespa,2023-12-05,126903.0,diaria,pontos
ibovespa,2023-12-06,125623.0,diaria,pontos
ibovespa,2023-12-07,126010.0,diaria,pontos
ibovespa,2023-12-08,127094.0,diaria,pontos
ibovespa,2023-12-11,126916.0,diaria,pontos
ibovespa,2023-12-12,126403.0,diaria,pontos
ibovespa,2023-12-13,129465.0,diaria,pontos
ibovespa,2023-12-14,130842.0,diaria,pontos
ibovespa,2023-12-15,130197.0,diaria,pontos
ibovespa,2023-12-18,131084.0,diaria,pontos
ibovespa,2023-12-19,131851.0,diaria,pontos
ibovespa,2023-12-20,130804.0,diaria,pontos
ibovespa,2023-12-21,132182.0,diaria,pontos
ibovespa,2023-12-22,132753.0,diaria,pontos
ibovespa,2023-12-26,133533.0,diaria,pontos
ibovespa,2023-12-27,134194.0,diaria,pontos
ibovespa,2023-12-28,134185.0,diaria,pontos
ibovespa,2024-01-02,132697.0,diaria,pontos
ibovespa,2024-01-03,132834.0,diaria,pontos
ibovespa,2024-01-04,131226.0,diaria,pontos
ibovespa,2024-01-05,132023.0,diaria,pontos
ibovespa,2024-01-08,132427.0,diaria,pontos
ibovespa,2024-01-09,131447.0,diaria,pontos
ibovespa,2024-01-10,130841.0,diaria,pontos
ibovespa,2024-01-11,130649.0,diaria,pontos
ibovespa,2024-01-12,130988.0,diaria,pontos
ibovespa,2024-01-15,131521.0,diaria,pontos
ibovespa,2024-01-16,129294.0,diaria,pontos
ibovespa,2024-01-17,128524.0,diaria,pontos
ibovespa,2024-01-18,127316.0,diaria,pontos
ibovespa,2024-01-19,127636.0,diaria,pontos
ibovespa,2024-01-22,126602.0,diaria,pontos
ibovespa,2024-01-23,128263.0,diaria,pontos
ibovespa,2024-01-24,127816.0,diaria,pontos
ibovespa,2024-01-25,128169.0,diaria,pontos
ibovespa,2024-01-26,128967.0,diaria,pontos
ibovespa,2024-01-29,128503.0,diaria,pontos
ibovespa,2024-01-30,127402.0,diaria,pontos
ibovespa,2024-01-31,127752.0,diaria,pontos
ibovespa,2024-02-01,128481.0,diaria,pontos
ibovespa,2024-02-02,127182.0,diaria,pontos
ibovespa,2024-02-05,127593.0,diaria,pontos
ibovespa,2024-02-06,130416.0,diaria,pontos
ibovespa,2024-02-07,129608.0,diaria,pontos
ibovespa,2024-02-08,128217.0,diaria,pontos
ibovespa,2024-02-09,128026.0,diaria,pontos
ibovespa,2024-02-14,127018.0,diaria,pontos
ibovespa,2024-02-15,127804.0,diaria,pontos
ibovespa,2024-02-16,128726.0,diaria,pontos
ibovespa,2024-02-19,129036.0,diaria,pontos
ibovespa,2024-02-20,129916.0,diaria,pontos
ibovespa,2024-02-21,130032.0,diaria,pontos
ibovespa,2024-02-22,130241.0,diaria,pontos
ibovespa,2024-02-23,129419.0,diaria,pontos
ibovespa,2024-02-26,129609.0,diaria,pontos
ibovespa,2024-02-27,131689.0,diaria,pontos
ibovespa,2024-02-28,130155.0,diaria,pontos
ibovespa,2024-02-29,129020.0,diaria,pontos
ibovespa,2024-03-01,129180.0,diaria,pontos
ibovespa,2024-03-04,128341.0,diaria,pontos
ibovespa,2024-03-05,128098.0,diaria,pontos
ibovespa,2024-03-06,128890.0,diaria,pontos
ibovespa,2024-03-07,128340.0,diaria,pontos
ibovespa,2024-03-08,127071.0,diaria,pontos
ibovespa,2024-03-11,126124.0,diaria,pontos
ibovespa,2024-03-12,127668.0,diaria,pontos
ibovespa,2024-03-13,128006.0,diaria,pontos
ibovespa,2024-03-14,127690.0,diaria,pontos
ibovespa,2024-03-15,126742.0,diaria,pontos
ibovespa,2024-03-18,126954.0,diaria,pontos
ibovespa,2024-03-19,127529.0,diaria,pontos
ibovespa,2024-03-20,129125.0,diaria,pontos
ibovespa,2024-03-21,128159.0,diaria,pontos
ibovespa,2024-03-22,127027.0,diaria,pontos
ibovespa,2024-03-25,126931.0,diaria,pontos
ibovespa,2024-03-26,126863.0,diaria,pontos
ibovespa,2024-03-27,127691.0,diaria,pontos
ibovespa,2024-03-28,128106.0,diaria,pontos
ibovespa,2024-04-01,126990.0,diaria,pontos
ibovespa,2024-04-02,127549.0,diaria,pontos
ibovespa,2024-04-03,127318.0,diaria,pontos
ibovespa,2024-04-04,127428.0,diaria,pontos
ibovespa,2024-04-05,126795.0,diaria,pontos
ibovespa,2024-04-08,128857.0,diaria,pontos
ibovespa,2024-04-09,129890.0,diaria,pontos
ibovespa,2024-04-10,128054.0,diaria,pontos
ibovespa,2024-04-11,127396.0,diaria,pontos
ibovespa,2024-04-12,125946.0,diaria,pontos
ibovespa,2024-04-15,125334.0,diaria,pontos
ibovespa,2024-04-16,124389.0,diaria,pontos
ibovespa,2024-04-17,124171.0,diaria,pontos
ibovespa,2024-04-18,124196.0,diaria,pontos
ibovespa,2024-04-19,125124.0,diaria,pontos
ibovespa,2024-04-22,125573.0,diaria,pontos
ibovespa,2024-04-23,125148.0,diaria,pontos
ibovespa,2024-04-24,124741.0,diaria,pontos
ibovespa,2024-04-25,124646.0,diaria,pontos
ibovespa,2024-04-26,126526.0,diaria,pontos
ibovespa,2024-04-29,127352.0,diaria,pontos
ibovespa,2024-04-30,125924.0,diaria,pontos
ibovespa,2024-05-02,127122.0,diaria,pontos
ibovespa,2024-05-03,128509.0,diaria,pontos
ibovespa,2024-05-06,128466.0,diaria,pontos
ibovespa,2024-05-07,129210.0,diaria,pontos
ibovespa,2024-05-08,129481.0,diaria,pontos
ibovespa,2024-05-09,128188.0,diaria,pontos
ibovespa,2024-05-10,127600.0,diaria,pontos
ibovespa,2024-05-13,128155.0,diaria,pontos
ibovespa,2024-05-14,128515.0,diaria,pontos
ibovespa,2024-05-15,128028.0,diaria,pontos
ibovespa,2024-05-16,128284.0,diaria,pontos
ibovespa,2024-05-17,128151.0,diaria,pontos
ibovespa,2024-05-20,127751.0,diaria,pontos
ibovespa,2024-05-21,127412.0,diaria,pontos
ibovespa,2024-05-22,125650.0,diaria,pontos
ibovespa,2024-05-23,124729.0,diaria,pontos
ibovespa,2024-05-24,124306.0,diaria,pontos
ibovespa,2024-05-27,124496.0,diaria,pontos
ibovespa,2024-05-28,123780.0,diaria,pontos
ibovespa,2024-05-29,122707.0,diaria,pontos
ibovespa,2024-05-31,122098.0,diaria,pontos
ibovespa,2024-06-03,122032.0,diaria,pontos
ibovespa,2024-06-04,121802.0,diaria,pontos
ibovespa,2024-06-05,121407.0,diaria,pontos
ibovespa,2024-06-06,122899.0,diaria,pontos
ibovespa,2024-06-07,120767.0,diaria,pontos
ibovespa,2024-06-10,120760.0,diaria,pontos
ibovespa,2024-06-11,121635.0,diaria,pontos
ibovespa,2024-06-12,119936.0,diaria,pontos
ibovespa,2024-06-13,119568.0,diaria,pontos
ibovespa,2024-06-14,119662.0,diaria,pontos
ibovespa,2024-06-17,119138.0,diaria,pontos
ibovespa,2024-06-18,119630.0,diaria,pontos
ibovespa,2024-06-19,120261.0,diaria,pontos
ibovespa,2024-06-20,120446.0,diaria,pontos
ibovespa,2024-06-21,121341.0,diaria,pontos
ibovespa,2024-06-24,122637.0,diaria,pontos
ibovespa,2024-06-25,122331.0,diaria,pontos
ibovespa,2024-06-26,122641.0,diaria,pontos
ibovespa,2024-06-27,124308.0,diaria,pontos
ibovespa,2024-06-28,123907.0,diaria,pontos
ibovespa,2024-07-01,124718.0,diaria,pontos
ibovespa,2024-07-02,124787.0,diaria,pontos
ibovespa,2024-07-03,125662.0,diaria,pontos
ibovespa,2024-07-04,126164.0,diaria,pontos
ibovespa,2024-07-05,126267.0,diaria,pontos
ibovespa,2024-07-08,126548.0,diaria,pontos
ibovespa,2024-07-09,127108.0,diaria,pontos
ibovespa,2024-07-10,127218.0,diaria,pontos
ibovespa,2024-07-11,128294.0,diaria,pontos
ibovespa,2024-07-12,128897.0,diaria,pontos
ibovespa,2024-07-15,129321.0,diaria,pontos
ibovespa,2024-07-16,129110.0,diaria,pontos
ibovespa,2024-07-17,129450.0,diaria,pontos
ibovespa,2024-07-18,127652.0,diaria,pontos
ibovespa,2024-07-19,127616.0,diaria,pontos
ibovespa,2024-07-22,127860.0,diaria,pontos
ibovespa,2024-07-23,126590.0,diaria,pontos
ibovespa,2024-07-24,126423.0,diaria,pontos
ibovespa,2024-07-25,125954.0,diaria,pontos
ibovespa,2024-07-26,127492.0,diaria,pontos
ibovespa,2024-07-29,126954.0,diaria,pontos
ibovespa,2024-07-30,126139.0,diaria,pontos
ibovespa,2024-07-31,127652.0,diaria,pontos
ibovespa,2024-08-01,127395.0,diaria,pontos
ibovespa,2024-08-02,125854.0,diaria,pontos
ibovespa,2024-08-05,125270.0,diaria,pontos
ibovespa,2024-08-06,126267.0,diaria,pontos
ibovespa,2024-08-07,127514.0,diaria,pontos
ibovespa,2024-08-08,128661.0,diaria,pontos
ibovespa,2024-08-09,130615.0,diaria,pontos
ibovespa,2024-08-12,131116.0,diaria,pontos
ibovespa,2024-08-13,132398.0,diaria,pontos
ibovespa,2024-08-14,133318.0,diaria,pontos
ibovespa,2024-08-15,134153.0,diaria,pontos
ibovespa,2024-08-16,133953.0,diaria,pontos
ibovespa,2024-08-19,135778.0,diaria,pontos
ibovespa,2024-08-20,136087.0,diaria,pontos
ibovespa,2024-08-21,136464.0,diaria,pontos
ibovespa,2024-08-22,135173.0,diaria,pontos
ibovespa,2024-08-23,135608.0,diaria,pontos
ibovespa,2024-08-26,136889.0,diaria,pontos
ibovespa,2024-08-27,136776.0,diaria,pontos
ibovespa,2024-08-28,137344.0,diaria,pontos
ibovespa,2024-08-29,136041.0,diaria,pontos
ibovespa,2024-08-30,136004.0,diaria,pontos
ibovespa,2024-09-02,134981.0,diaria,pontos
ibovespa,2024-09-03,134353.0,diaria,pontos
ibovespa,2024-09-04,136111.0,diaria,pontos
ibovespa,2024-09-05,136502.0,diaria,pontos
ibovespa,2024-09-06,134572.0,diaria,pontos
ibovespa,2024-09-09,134737.0,diaria,pontos
ibovespa,2024-09-10,134320.0,diaria,pontos
ibovespa,2024-09-11,134677.0,diaria,pontos
ibovespa,2024-09-12,134029.0,diaria,pontos
ibovespa,2024-09-13,134882.0,diaria,pontos
ibovespa,2024-09-16,135118.0,diaria,pontos
ibovespa,2024-09-17,134960.0,diaria,pontos
ibovespa,2024-09-18,133748.0,diaria,pontos
ibovespa,2024-09-19,133123.0,diaria,pontos
ibovespa,2024-09-20,131065.0,diaria,pontos
ibovespa,2024-09-23,130568.0,diaria,pontos
ibovespa,2024-09-24,132156.0,diaria,pontos
ibovespa,2024-09-25,131586.0,diaria,pontos
ibovespa,2024-09-26,133010.0,diaria,pontos
ibovespa,2024-09-27,132730.0,diaria,pontos
ibovespa,2024-09-30,131816.0,diaria,pontos
ibovespa,2024-10-01,132495.0,diaria,pontos
ibovespa,2024-10-02,133515.0,diaria,pontos
ibovespa,2024-10-03,131672.0,diaria,pontos
ibovespa,2024-10-04,131792.0,diaria,pontos
ibovespa,2024-10-07,132018.0,diaria,pontos
ibovespa,2024-10-08,131512.0,diaria,pontos
ibovespa,2024-10-09,129962.0,diaria,pontos
ibovespa,2024-10-10,130353.0,diaria,pontos
ibovespa,2024-10-11,129992.0,diaria,pontos
ibovespa,2024-10-14,131005.0,diaria,pontos
ibovespa,2024-10-15,131043.0,diaria,pontos
ibovespa,2024-10-16,131750.0,diaria,pontos
ibovespa,2024-10-17,130793.0,diaria,pontos
ibovespa,2024-10-18,130499.0,diaria,pontos
ibovespa,2024-10-21,130362.0,diaria,pontos
ibovespa,2024-10-22,129721.0,diaria,pontos
ibovespa,2024-10-23,129233.0,diaria,pontos
ibovespa,2024-10-24,130067.0,diaria,pontos
ibovespa,2024-10-25,129893.0,diaria,pontos
ibovespa,2024-10-28,131213.0,diaria,pontos
ibovespa,2024-10-29,130730.0,diaria,pontos
ibovespa,2024-10-30,130639.0,diaria,pontos
ibovespa,2024-10-31,129713.0,diaria,pontos
ibovespa,2024-11-01,128121.0,diaria,pontos
ibovespa,2024-11-04,130515.0,diaria,pontos
ibovespa,2024-11-05,130661.0,diaria,pontos
ibovespa,2024-11-06,130341.0,diaria,pontos
ibovespa,2024-11-07,129682.0,diaria,pontos
ibovespa,2024-11-08,127830.0,diaria,pontos
ibovespa,2024-11-11,127874.0,diaria,pontos
ibovespa,2024-11-12,127698.0,diaria,pontos
ibovespa,2024-11-13,127734.0,diaria,pontos
ibovespa,2024-11-14,127792.0,diaria,pontos
ibovespa,2024-11-18,127768.0,diaria,pontos
ibovespa,2024-11-19,128197.0,diaria,pontos
ibovespa,2024-11-21,126922.0,diaria,pontos
ibovespa,2024-11-22,129126.0,diaria,pontos
ibovespa,2024-11-25,129036.0,diaria,pontos
ibovespa,2024-11-26,129922.0,diaria,pontos
ibovespa,2024-11-27,127669.0,diaria,pontos
ibovespa,2024-11-28,124610.0,diaria,pontos
ibovespa,2024-11-29,125668.0,diaria,pontos
ibovespa,2024-12-02,125236.0,diaria,pontos
ibovespa,2024-12-03,126139.0,diaria,pontos
ibovespa,2024-12-04,126087.0,diaria,pontos
ibovespa,2024-12-05,127858.0,diaria,pontos
ibovespa,2024-12-06,125946.0,diaria,pontos
ibovespa,2024-12-09,127210.0,diaria,pontos
ibovespa,2024-12-10,128228.0,diaria,pontos
ibovespa,2024-12-11,129593.0,diaria,pontos
ibovespa,2024-12-12,126042.0,diaria,pontos
ibovespa,2024-12-13,124612.0,diaria,pontos
ibovespa,2024-12-16,123560.0,diaria,pontos
ibovespa,2024-12-17,124698.0,diaria,pontos
ibovespa,2024-12-18,120772.0,diaria,pontos
ibovespa,2024-12-19,121188.0,diaria,pontos
ibovespa,2024-12-20,122102.0,diaria,pontos
ibovespa,2024-12-23,120767.0,diaria,pontos
ibovespa,2024-12-26,121078.0,diaria,pontos
ibovespa,2024-12-27,120269.0,diaria,pontos
ibovespa,2024-12-30,120283.0,diaria,pontos
ibovespa,2025-01-02,120125.0,diaria,pontos
ibovespa,2025-01-03,118533.0,diaria,pontos
ibovespa,2025-01-06,120022.0,diaria,pontos
ibovespa,2025-01-07,121163.0,diaria,pontos
ibovespa,2025-01-08,119625.0,diaria,pontos
ibovespa,2025-01-09,119781.0,diaria,pontos
ibovespa,2025-01-10,118856.0,diaria,pontos
ibovespa,2025-01-13,119007.0,diaria,pontos
ibovespa,2025-01-14,119299.0,diaria,pontos
ibovespa,2025-01-15,122650.0,diaria,pontos
ibovespa,2025-01-16,121234.0,diaria,pontos
ibovespa,2025-01-17,122350.0,diaria,pontos
ibovespa,2025-01-20,122543.0,diaria,pontos
ibovespa,2025-01-21,123338.0,diaria,pontos
ibovespa,2025-01-22,122972.0,diaria,pontos
ibovespa,2025-01-23,122483.0,diaria,pontos
ibovespa,2025-01-24,122447.0,diaria,pontos
ibovespa,2025-01-27,124862.0,diaria,pontos
ibovespa,2025-01-28,124056.0,diaria,pontos
ibovespa,2025-01-29,123432.0,diaria,pontos
ibovespa,2025-01-30,126913.0,diaria,pontos
ibovespa,2025-01-31,126135.0,diaria,pontos
ibovespa,2025-02-03,125970.0,diaria,pontos
ibovespa,2025-02-04,125147.0,diaria,pontos
ibovespa,2025-02-05,125534.0,diaria,pontos
ibovespa,2025-02-06,126225.0,diaria,pontos
ibovespa,2025-02-07,124619.0,diaria,pontos
ibovespa,2025-02-10,125572.0,diaria,pontos
ibovespa,2025-02-11,126522.0,diaria,pontos
ibovespa,2025-02-12,124380.0,diaria,pontos
ibovespa,2025-02-13,124850.0,diaria,pontos
ibovespa,2025-02-14,128219.0,diaria,pontos
ibovespa,2025-02-17,128869.0,diaria,pontos
ibovespa,2025-02-18,128532.0,diaria,pontos
ibovespa,2025-02-19,127309.0,diaria,pontos
ibovespa,2025-02-20,127601.0,diaria,pontos
ibovespa,2025-02-21,127128.0,diaria,pontos
ibovespa,2025-02-24,125401.0,diaria,pontos
ibovespa,2025-02-25,125980.0,diaria,pontos
ibovespa,2025-02-26,124769.0,diaria,pontos
ibovespa,2025-02-27,124799.0,diaria,pontos
ibovespa,2025-02-28,122799.0,diaria,pontos
ibovespa,2025-03-05,123047.0,diaria,pontos
ibovespa,2025-03-06,123358.0,diaria,pontos
ibovespa,2025-03-07,125035.0,diaria,pontos
ibovespa,2025-03-10,124519.0,diaria,pontos
ibovespa,2025-03-11,123507.0,diaria,pontos
ibovespa,2025-03-12,123864.0,diaria,pontos
ibovespa,2025-03-13,125637.0,diaria,pontos
ibovespa,2025-03-14,128957.0,diaria,pontos
ibovespa,2025-03-17,130834.0,diaria,pontos
ibovespa,2025-03-18,131475.0,diaria,pontos
